Document Date,purchasing document,item,material,short text,order quantity,order unit,currency,net price,net order value,plant,purchasing group,purchasing organization,price unit,supplier_code,supplier_name
11/08/2018,4500140203,10,,SQL Server Database license,6,EA,THB,6000,36000,RB11,RB0,RB00,1,BG00016660," NB SOLUTION CO.,LTD."
11/08/2018,4500140203,20,,ค่าบริการ Hosting 10 GB,1,JOB,THB,12000,12000,RB11,RB0,RB00,1,BG00016660," NB SOLUTION CO.,LTD."
11/16/2018,4500141274,10,,Vacuum Gauge Economy,5,EA,THB,450,2250,RB11,RB0,RB00,1,BG00016886, UNITED INSTRUMENT AND ME
11/16/2018,4500141274,20,,Pressure Gauge PFP40TSA3TG10P,8,EA,THB,1800,14400,RB11,RB0,RB00,1,BG00016886, UNITED INSTRUMENT AND ME
11/16/2018,4500141274,30,,Pressure Gauge PFP40YBA3TG10P,10,EA,THB,450,4500,RB11,RB0,RB00,1,BG00016886, UNITED INSTRUMENT AND ME
11/16/2018,4500141274,40,,Pressure Gauge PEM40YBA3TG09P,5,EA,THB,450,2250,RB11,RB0,RB00,1,BG00016886, UNITED INSTRUMENT AND ME
11/20/2018,4500141339,10,,Insert gas pressure thermometer,3,EA,THB,8400,25200,RB11,RB2,RB00,1,BG00016886, UNITED INSTRUMENT AND ME
11/20/2018,4500141340,10,,Pressure Gauge PFP40TSA3TG09P,5,EA,THB,1800,9000,RB11,RB0,RB00,1,BG00016886, UNITED INSTRUMENT AND ME
11/20/2018,4500141340,20,,Bimetal Thermometer T7000DF0F4PN000,5,EA,THB,2115,10575,RB11,RB0,RB00,1,BG00016886, UNITED INSTRUMENT AND ME
11/13/2018,4500140478,10,,"Diaphragm Pump""Yamada""#DP-10BAT",1,SET,THB,10500,10500,RB11,RB1,RB00,1,BG00016959, P.V.S. Trading Engineeri
11/09/2018,4500141052,10,,GSD Brand Complete Self Priming Pump set,1,SET,THB,28000,28000,RB11,RB0,RB00,1,BG00019241," Miona Intertrade Co.,Ltd"
11/09/2018,4500141056,10,,"End Suction Centrifugal Pump ""STAC""",2,SET,THB,39000,78000,RB11,RB0,RB00,1,BG00019241," Miona Intertrade Co.,Ltd"
11/19/2018,4500141277,10,,Control Cable for DC-622-LIYCY7*1,50,M,THB,195,9750,RB11,RB2,RB00,1,BG00019730," CI TRANSFER CO.,LTD."
11/16/2018,4500140864,10,,Proximity Sensor,1,EA,THB,10000,10000,RB11,RB2,RB00,1,BG00020085," CI Transfer Co.,Ltd."
11/21/2018,4500141541,10,,EC Control Valve,1,SET,THB,79500,79500,RB11,RB0,RB00,1,BG00020085," CI Transfer Co.,Ltd."
11/06/2018,4500139995,10,,Calibration fee for Gas Detector -5200,1,EA,THB,900,900,RB11,RB3,RB00,1,BG00020514," PVN Engineering Co.,Ltd."
11/06/2018,4500139995,20,,Calibration fee for Gas Detector -LPG,5,EA,THB,1000,5000,RB11,RB3,RB00,1,BG00020514," PVN Engineering Co.,Ltd."
11/06/2018,4500139995,30,,Calibration fee for Gas Detector -Oxygen,1,EA,THB,1000,1000,RB11,RB3,RB00,1,BG00020514," PVN Engineering Co.,Ltd."
11/06/2018,4500139995,40,,Onsite Service and Transportation charge,1,EA,THB,9500,9500,RB11,RB3,RB00,1,BG00020514," PVN Engineering Co.,Ltd."
11/22/2018,4500141408,10,,"Diaphragm Hasky 2150 2""(PP/PTFE)",2,EA,THB,11000,22000,RB11,RB1,RB00,1,BG00020965," P K K SIAM CO.,LTD."
11/14/2018,4500140621,10,,ซ่อมเครื่องวัดแก๊ส MX6 S/N:1504012-001,1,EA,THB,13500,13500,RB11,RB0,RB00,1,BG00022374, DETECTION SAFE ENGINEERI
11/14/2018,4500140621,20,,Travelling charge,1,EA,THB,1000,1000,RB11,RB0,RB00,1,BG00022374, DETECTION SAFE ENGINEERI
11/13/2018,4500140481,10,,Blank Label งานรูเตย (4 Pcs/Sheet),10000,EA,THB,4,40000,RB11,RB1,RB00,1,BG00022618," Weltron Corporation Co.,"
11/01/2018,4500141058,10,,"""Aquametro"" Oil Meter",2,SET,THB,29750,59500,RB11,RB0,RB00,1,BG00022897," Pako Engineering Co.,Ltd"
11/02/2018,4500139821,10,,บัว PVC พร้อมติดตั้ง,1,EA,THB,6500,6500,RB11,RB1,RB00,1,BG00023360, Mr. Passagain klinsukhol
11/27/2018,4500141538,10,,CCTV Camera system(30%),1,EA,THB,153000,153000,RB11,RB0,RB00,1,BG00023409, DAS Internet Solutions C
11/27/2018,4500141538,20,,CCTV Camera system(70%),1,EA,THB,357000,357000,RB11,RB0,RB00,1,BG00023409, DAS Internet Solutions C
11/13/2018,4500140690,10,,"1""Safety Relief Valve of Stainless Steel",1,SET,THB,12000,12000,RB11,RB2,RB00,1,BG00023645," KUV Co.,Ltd."
11/21/2018,4500141047,10,,"""Winters""Pressure Transmitter 2 sets(30%",1,EA,THB,48382.8,48382.8,RB11,RB2,RB00,1,BG00023651," CRONOS SERVICES CO.,LTD."
11/21/2018,4500141047,30,,"""317""Full bore safety relief (30%)",1,EA,THB,129720,129720,RB11,RB2,RB00,1,BG00023651," CRONOS SERVICES CO.,LTD."
11/02/2018,4500139832,10,,"Printer""Epson""L1455 Inkjet all-in-one",1,SET,THB,22400,22400,RB11,RB0,RB00,1,BG00023884, Comp Tech Integration Se
11/05/2018,4500139884,10,,Filter Aluminum Size 600x600x45 mm.,6,SET,THB,2500,15000,RB11,RB1,RB00,1,BG00024033, TPKI SYSTEM ENGINEERING
11/09/2018,4500140252,10,,ฝาแค๊ปโลโก้ TMSC เล็ก LOGO ใหม่,10000,EA,THB,0.75,7500,RB11,RB3,RB00,1,BG00024037, SUVICHAI AND CHILD LOHA
11/09/2018,4500140252,20,,ฝาแค๊ปโลโก้ TMSC ใหญ่ LOGO ใหม่,10000,EA,THB,2,20000,RB11,RB3,RB00,1,BG00024037, SUVICHAI AND CHILD LOHA
11/07/2018,4500140142,10,,Vegapuls 61 Radar Sensor,1,SET,THB,90000,90000,RB11,RB2,RB00,1,BG00024054," VEGA Instruments Co.,Ltd"
11/07/2018,4500140142,20,,Vegadis 81 External display and,1,SET,THB,18000,18000,RB11,RB2,RB00,1,BG00024054," VEGA Instruments Co.,Ltd"
11/08/2018,4500140374,10,,ถังสแตนเลส 1*400*600*200 mm.+ฝา+มือจับ,1,SET,THB,3500,3500,RB11,RB2,RB00,1,BG00024069," CHONBURI S.J. CO.,LTD."
11/12/2018,4500140394,10,,Emergency showers and eyewash station,1,SET,THB,15000,15000,RB11,RB2,RB00,1,BG00024073, PDS INTERNATIONAL(THAILA
11/19/2018,4500141009,10,,Bosch GSB 120-LI สว่านกระแทกไร้สาย,1,SET,THB,2878.5,2878.5,RB11,RB1,RB00,1,BG00024126," AMORNSINCHAROEN CO.,LTD."
11/19/2018,4500141540,10,,ถังพ่นยาแบตเตอรี่ 2 in 1  16L.,1,SET,THB,1900,1900,RB11,RB1,RB00,1,BG00024156, Tharnthong Suvarnabhumi
11/27/2018,4500141531,10,,Logitech group + Expansion Mics,1,SET,THB,39500,39500,RB11,RB0,RB00,1,BG00024161, Birds Eye View Integrati
11/27/2018,4500141531,20,,Logitech Meetup,1,SET,THB,30000,30000,RB11,RB0,RB00,1,BG00024161, Birds Eye View Integrati
11/27/2018,4500141532,10,,Logitech group + Expansion Mics,1,SET,THB,39500,39500,RB11,RB0,RB00,1,BG00024161, Birds Eye View Integrati
11/27/2018,4500141532,20,,Logitech Meetup,1,SET,THB,30000,30000,RB11,RB0,RB00,1,BG00024161, Birds Eye View Integrati
11/30/2018,4500142158,10,,ฟิล์ม 3M,1,EA,THB,5136,5136,RB11,RB1,RB00,1,BG00024199," ALPHA SALE CO.,LTD."
